                 Time [s]	     Steps	  RhsEvals	 LinSetups	  NIters	 NConvFails	  NErrFails	 Order	  StepSize [s]
        501317.7792788104	      2490	      4136	      1036	    4135	         30	        390	     3	    606.046522
        501923.8258010003	      2491	      4137	      1036	    4136	         30	        390	     3	    606.046522
        502529.8723231903	      2492	      4138	      1036	    4137	         30	        390	     3	    606.046522
        503135.9188453803	      2493	      4139	      1036	    4138	         30	        390	     3	    606.046522
        503741.9653675703	      2494	      4140	      1036	    4139	         30	        390	     3	    606.046522
        504001.3772200681	      2523	      4208	      1061	    4207	         31	        400	     2	     15.877120
        504639.8257631824	      2537	      4227	      1064	    4226	         31	        401	     3	     66.727335
        505326.5839011346	      2544	      4237	      1066	    4236	         31	        401	     4	    152.636772
        505937.1309878464	      2548	      4242	      1066	    4241	         31	        401	     4	    152.636772
        506547.6780745581	      2552	      4246	      1066	    4245	         31	        401	     4	    152.636772
        507005.5883895919	      2555	      4249	      1066	    4248	         31	        401	     4	    152.636772
        507626.4856440622	      2558	      4253	      1067	    4252	         31	        401	     5	    234.130241
        508204.1263755994	      2563	      4265	      1069	    4264	         31	        403	     5	    104.537958
        508893.2692880809	      2569	      4272	      1070	    4271	         31	        403	     5	    166.453125
        509559.0817871275	      2573	      4277	      1070	    4276	         31	        403	     5	    166.453125
        510151.8823992625	      2576	      4281	      1071	    4280	         31	        403	     5	    259.894363
        510671.6711244860	      2578	      4283	      1071	    4282	         31	        403	     5	    259.894363
        511216.9407740584	      2581	      4290	      1073	    4289	         31	        405	     5	     25.480924
        511842.4065651885	      2594	      4305	      1076	    4304	         31	        405	     4	     97.706099
        512585.2426841838	      2599	      4312	      1078	    4311	         31	        405	     3	    292.646321
        513120.7692366340	      2602	      4318	      1079	    4317	         31	        406	     3	    178.508851
        513766.1718340131	      2605	      4322	      1080	    4321	         31	        406	     4	    288.384896
        514342.9416255042	      2607	      4324	      1080	    4323	         31	        406	     4	    288.384896
        514861.8279072091	      2610	      4332	      1082	    4331	         31	        408	     4	     84.319330
        515512.5848702000	      2617	      4341	      1083	    4340	         31	        408	     4	    144.840983
        516206.8456688727	      2621	      4347	      1084	    4346	         31	        408	     3	    259.737850
        516726.3213683553	      2623	      4350	      1084	    4349	         31	        408	     3	    259.737850
        517245.7970678379	      2625	      4352	      1084	    4351	         31	        408	     3	    259.737850
        518025.0106170618	      2628	      4355	      1084	    4354	         31	        408	     3	    259.737850
        518464.9623391656	      2631	      4363	      1086	    4362	         31	        410	     3	     65.593131
        519255.2370700536	      2638	      4372	      1089	    4371	         31	        410	     4	    258.701078
        519772.6392252209	      2640	      4375	      1089	    4374	         31	        410	     4	    258.701078
        520290.0413803883	      2642	      4377	      1089	    4376	         31	        410	     4	    258.701078
        520807.4435355556	      2644	      4379	      1089	    4378	         31	        410	     4	    258.701078
        521520.3629420982	      2646	      4381	      1090	    4380	         31	        410	     4	    454.218329
        522044.7688327127	      2649	      4392	      1094	    4391	         31	        413	     4	     91.439433
        522694.0141281343	      2657	      4405	      1096	    4404	         31	        414	     4	    119.679870
        523317.4971495896	      2661	      4410	      1097	    4409	         31	        414	     3	    192.061641
        523893.6820719099	      2664	      4413	      1097	    4412	         31	        414	     3	    192.061641
        524469.8669942302	      2667	      4416	      1097	    4415	         31	        414	     3	    192.061641
